State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_Price,Max_Price,Modal_Price,Commodity_Code
Maharashtra,Nashik,Dindori(Vani),Onion,Other,FAQ,25/04/2016,500,889,725,23
Maharashtra,Nashik,Dindori(Vani),Onion,Other,FAQ,09/05/2016,500,910,700,23
Maharashtra,Nashik,Dindori(Vani),Onion,Other,FAQ,11/05/2016,500,891,700,23
Maharashtra,Nashik,Dindori(Vani),Onion,Other,FAQ,12/05/2016,500,896,700,23
Maharashtra,Nashik,Dindori(Vani),Onion,Other,FAQ,16/05/2016,400,871,625,23
Maharashtra,Nashik,Dindori(Vani),Onion,Other,FAQ,18/05/2016,400,857,650,23
Maharashtra,Nashik,Dindori(Vani),Onion,Other,FAQ,25/05/2016,500,925,685,23
Maharashtra,Nashik,Dindori(Vani),Onion,Other,FAQ,30/05/2016,500,946,730,23
Maharashtra,Nashik,Dindori(Vani),Onion,Other,FAQ,04/06/2016,600,953,775,23
Maharashtra,Nashik,Dindori(Vani),Onion,Other,FAQ,06/06/2016,600,1086,825,23
Maharashtra,Nashik,Dindori(Vani),Onion,Other,FAQ,10/06/2016,500,990,750,23
Maharashtra,Nashik,Dindori(Vani),Onion,Other,FAQ,15/06/2016,500,946,725,23
Maharashtra,Nashik,Dindori(Vani),Onion,Other,FAQ,16/06/2016,500,972,700,23
Maharashtra,Nashik,Dindori(Vani),Onion,Other,FAQ,18/06/2016,600,1012,775,23
Maharashtra,Nashik,Dindori(Vani),Onion,Other,FAQ,20/06/2016,600,1087,875,23
Maharashtra,Nashik,Dindori(Vani),Onion,Other,FAQ,23/06/2016,500,986,775,23
Maharashtra,Nashik,Dindori(Vani),Onion,Other,FAQ,02/07/2016,500,976,775,23
Maharashtra,Nashik,Dindori(Vani),Onion,Other,FAQ,25/07/2016,725,900,831,23
Maharashtra,Nashik,Dindori(Vani),Onion,Other,FAQ,29/07/2016,600,972,825,23
Maharashtra,Nashik,Dindori(Vani),Onion,Other,FAQ,30/07/2016,600,858,800,23
Maharashtra,Nashik,Dindori(Vani),Onion,Other,FAQ,04/08/2016,500,893,725,23
Maharashtra,Nashik,Dindori(Vani),Onion,Other,FAQ,08/08/2016,500,971,725,23
Maharashtra,Nashik,Dindori(Vani),Onion,Other,FAQ,17/11/2016,552,894,699,23
Maharashtra,Nashik,Dindori(Vani),Onion,Red,FAQ,14/01/2016,800,1369,1015,23
Maharashtra,Nashik,Dindori(Vani),Onion,Red,FAQ,01/02/2016,600,1177,825,23
Maharashtra,Nashik,Dindori(Vani),Onion,Red,FAQ,13/02/2016,450,968,625,23
Maharashtra,Nashik,Dindori(Vani),Onion,Red,FAQ,18/02/2016,500,975,660,23
Maharashtra,Nashik,Dindori(Vani),Onion,Red,FAQ,19/02/2016,500,931,650,23
Maharashtra,Nashik,Dindori(Vani),Onion,Red,FAQ,26/02/2016,500,873,695,23
Maharashtra,Nashik,Dindori(Vani),Onion,Red,FAQ,12/03/2016,500,856,650,23
Maharashtra,Nashik,Dindori(Vani),Onion,Red,FAQ,17/03/2016,500,839,665,23
Maharashtra,Nashik,Dindori(Vani),Onion,Red,FAQ,21/11/2016,800,1200,1050,23
Maharashtra,Nashik,Dindori(Vani),Onion,Red,FAQ,24/11/2016,952,1273,1185,23
Maharashtra,Nashik,Dindori(Vani),Onion,Red,FAQ,01/12/2016,600,1235,825,23
Maharashtra,Nashik,Dindori(Vani),Onion,Red,FAQ,02/12/2016,500,1288,950,23
Maharashtra,Nashik,Dindori(Vani),Onion,Red,FAQ,05/12/2016,500,1111,750,23
Maharashtra,Nashik,Dindori(Vani),Onion,Red,FAQ,09/12/2016,650,1035,875,23
Maharashtra,Nashik,Dindori(Vani),Onion,Red,FAQ,12/12/2016,700,1161,925,23
Maharashtra,Nashik,Dindori(Vani),Onion,Red,FAQ,23/12/2016,400,782,650,23
Maharashtra,Nashik,Dindori(Vani),Onion,Red,FAQ,26/12/2016,400,765,580,23
Maharashtra,Nashik,Dindori(Vani),Onion,Red,FAQ,31/12/2016,500,865,670,23
Maharashtra,Nashik,Dindori(Vani),Onion,Other,FAQ,23/03/2023,700,1261,905,23
Maharashtra,Nashik,Dindori(Vani),Onion,Other,FAQ,15/04/2023,550,1171,801,23
Maharashtra,Nashik,Dindori(Vani),Onion,Other,FAQ,18/04/2023,600,1175,851,23
Maharashtra,Nashik,Dindori(Vani),Onion,Other,FAQ,03/05/2023,500,1313,750,23
Maharashtra,Nashik,Dindori(Vani),Onion,Other,FAQ,08/05/2023,500,1470,850,23
Maharashtra,Nashik,Dindori(Vani),Onion,Other,FAQ,12/05/2023,400,1432,850,23
Maharashtra,Nashik,Dindori(Vani),Onion,Other,FAQ,18/05/2023,400,1540,811,23
Maharashtra,Nashik,Dindori(Vani),Onion,Other,FAQ,13/06/2023,500,1552,931,23
Maharashtra,Nashik,Dindori(Vani),Onion,Other,FAQ,16/06/2023,500,1690,901,23
Maharashtra,Nashik,Dindori(Vani),Onion,Other,FAQ,17/06/2023,500,1551,951,23
Maharashtra,Nashik,Dindori(Vani),Onion,Other,FAQ,19/06/2023,500,1551,875,23
Maharashtra,Nashik,Dindori(Vani),Onion,Other,FAQ,30/06/2023,1200,1811,1400,23
Maharashtra,Nashik,Dindori(Vani),Onion,Other,FAQ,03/07/2023,1000,1751,1485,23
Maharashtra,Nashik,Dindori(Vani),Onion,Other,FAQ,07/07/2023,1100,1852,1470,23
Maharashtra,Nashik,Dindori(Vani),Onion,Other,FAQ,11/07/2023,900,1800,1425,23
Maharashtra,Nashik,Dindori(Vani),Onion,Other,FAQ,12/07/2023,1000,1780,1400,23
Maharashtra,Nashik,Dindori(Vani),Onion,Other,FAQ,13/07/2023,1000,1780,1350,23
Maharashtra,Nashik,Dindori(Vani),Onion,Other,FAQ,14/07/2023,1000,1871,1425,23
Maharashtra,Nashik,Dindori(Vani),Onion,Other,FAQ,18/07/2023,1000,1811,1400,23
Maharashtra,Nashik,Dindori(Vani),Onion,Other,FAQ,19/07/2023,1100,1910,1500,23
Maharashtra,Nashik,Dindori(Vani),Onion,Other,FAQ,22/07/2023,1000,1800,1300,23
Maharashtra,Nashik,Dindori(Vani),Onion,Other,FAQ,04/08/2023,1350,2061,1650,23
Maharashtra,Nashik,Dindori(Vani),Onion,Red,FAQ,06/01/2023,1300,1875,1425,23
Maharashtra,Nashik,Dindori(Vani),Onion,Red,FAQ,30/01/2023,900,1454,1200,23
Maharashtra,Nashik,Dindori(Vani),Onion,Red,FAQ,13/02/2023,600,1352,1025,23
Maharashtra,Nashik,Dindori(Vani),Onion,Red,FAQ,02/03/2023,551,1301,975,23
Maharashtra,Nashik,Dindori(Vani),Onion,Red,FAQ,09/03/2023,600,1352,981,23
Maharashtra,Nashik,Dindori(Vani),Onion,Red,FAQ,10/03/2023,700,1414,1005,23
Maharashtra,Nashik,Dindori(Vani),Onion,Red,FAQ,15/03/2023,600,1381,990,23
Maharashtra,Nashik,Dindori(Vani),Onion,Red,FAQ,17/03/2023,600,1151,801,23
Maharashtra,Nashik,Dindori(Vani),Onion,Red,FAQ,22/03/2023,600,1428,1025,23
Maharashtra,Nashik,Dindori(Vani),Onion,Red,FAQ,13/12/2023,1601,2850,1952,23
Maharashtra,Nashik,Dindori(Vani),Onion,Red,FAQ,30/12/2023,1311,2151,1611,23
Maharashtra,Nashik,Dindori(Vani),Onion,Other,FAQ,15/03/2017,500,700,625,23
Maharashtra,Nashik,Dindori(Vani),Onion,Other,FAQ,22/03/2017,500,647,615,23
Maharashtra,Nashik,Dindori(Vani),Onion,Other,FAQ,06/04/2017,400,661,625,23
Maharashtra,Nashik,Dindori(Vani),Onion,Other,FAQ,17/04/2017,400,757,575,23
Maharashtra,Nashik,Dindori(Vani),Onion,Other,FAQ,24/04/2017,300,677,500,23
Maharashtra,Nashik,Dindori(Vani),Onion,Other,FAQ,05/05/2017,300,692,450,23
Maharashtra,Nashik,Dindori(Vani),Onion,Other,FAQ,26/05/2017,200,604,385,23
Maharashtra,Nashik,Dindori(Vani),Onion,Other,FAQ,12/06/2017,550,710,640,23
Maharashtra,Nashik,Dindori(Vani),Onion,Other,FAQ,15/06/2017,400,643,570,23
Maharashtra,Nashik,Dindori(Vani),Onion,Other,FAQ,21/06/2017,300,659,515,23
Maharashtra,Nashik,Dindori(Vani),Onion,Other,FAQ,17/07/2017,400,771,640,23
Maharashtra,Nashik,Dindori(Vani),Onion,Other,FAQ,19/07/2017,500,777,675,23
Maharashtra,Nashik,Dindori(Vani),Onion,Other,FAQ,21/07/2017,600,800,715,23
Maharashtra,Nashik,Dindori(Vani),Onion,Other,FAQ,26/07/2017,800,1133,975,23
Maharashtra,Nashik,Dindori(Vani),Onion,Other,FAQ,27/07/2017,1100,1420,1240,23
Maharashtra,Nashik,Dindori(Vani),Onion,Other,FAQ,28/07/2017,1100,1500,1375,23
Maharashtra,Nashik,Dindori(Vani),Onion,Other,FAQ,28/08/2017,1200,1810,1555,23
Maharashtra,Nashik,Dindori(Vani),Onion,Other,FAQ,30/08/2017,1400,2191,1850,23
Maharashtra,Nashik,Dindori(Vani),Onion,Other,FAQ,11/09/2017,1000,1772,1415,23
Maharashtra,Nashik,Dindori(Vani),Onion,Other,FAQ,18/09/2017,1000,1509,1265,23
Maharashtra,Nashik,Dindori(Vani),Onion,Other,FAQ,05/10/2017,1600,2265,2030,23
Maharashtra,Nashik,Dindori(Vani),Onion,Other,FAQ,07/10/2017,2100,2536,2325,23
Maharashtra,Nashik,Dindori(Vani),Onion,Other,FAQ,09/10/2017,2200,2830,2600,23
Maharashtra,Nashik,Dindori(Vani),Onion,Other,FAQ,11/10/2017,2300,2803,2550,23
Maharashtra,Nashik,Dindori(Vani),Onion,Other,FAQ,30/10/2017,2100,3040,2625,23
Maharashtra,Nashik,Dindori(Vani),Onion,Other,FAQ,03/11/2017,2700,3362,3140,23
Maharashtra,Nashik,Dindori(Vani),Onion,Other,FAQ,24/11/2017,4200,4960,4580,23
Maharashtra,Nashik,Dindori(Vani),Onion,Other,FAQ,29/11/2017,2800,4022,3280,23
Maharashtra,Nashik,Dindori(Vani),Onion,Other,FAQ,07/12/2017,3711,3800,3716,23
Maharashtra,Nashik,Dindori(Vani),Onion,Red,FAQ,06/01/2017,400,767,690,23
Maharashtra,Nashik,Dindori(Vani),Onion,Red,FAQ,07/01/2017,300,792,650,23
Maharashtra,Nashik,Dindori(Vani),Onion,Red,FAQ,28/01/2017,300,623,530,23
Maharashtra,Nashik,Dindori(Vani),Onion,Red,FAQ,22/02/2017,300,651,515,23
Maharashtra,Nashik,Dindori(Vani),Onion,Red,FAQ,03/03/2017,300,670,550,23
Maharashtra,Nashik,Dindori(Vani),Onion,Red,FAQ,10/11/2017,2182,2872,2450,23
Maharashtra,Nashik,Dindori(Vani),Onion,Red,FAQ,13/11/2017,1700,2871,2400,23
Maharashtra,Nashik,Dindori(Vani),Onion,Red,FAQ,27/11/2017,2900,3806,3400,23
Maharashtra,Nashik,Dindori(Vani),Onion,Red,FAQ,06/12/2017,3000,4271,3650,23
Maharashtra,Nashik,Dindori(Vani),Onion,Red,FAQ,08/12/2017,2200,3892,2915,23
Maharashtra,Nashik,Dindori(Vani),Onion,Red,FAQ,14/12/2017,2300,3616,2970,23
Maharashtra,Nashik,Dindori(Vani),Onion,Red,FAQ,21/12/2017,2000,3002,2500,23
Maharashtra,Nashik,Dindori(Vani),Onion,Red,FAQ,27/12/2017,250,3265,2825,23
Maharashtra,Nashik,Dindori(Vani),Onion,Red,FAQ,29/12/2017,2500,3190,2800,23
Maharashtra,Nashik,Dindori(Vani),Onion,Red,FAQ,07/01/2022,1651,2511,2000,23
Maharashtra,Nashik,Dindori(Vani),Onion,Red,FAQ,14/01/2022,1500,2591,1911,23
Maharashtra,Nashik,Dindori(Vani),Onion,Red,FAQ,04/02/2022,1400,2699,1951,23
Maharashtra,Nashik,Dindori(Vani),Onion,Red,FAQ,05/02/2022,1400,2850,1975,23
Maharashtra,Nashik,Dindori(Vani),Onion,Red,FAQ,18/02/2022,1600,2890,2300,23
Maharashtra,Nashik,Dindori(Vani),Onion,Red,FAQ,21/02/2022,1700,3199,2375,23
Maharashtra,Nashik,Dindori(Vani),Onion,Red,FAQ,28/02/2022,1500,2720,1800,23
Maharashtra,Nashik,Dindori(Vani),Onion,Red,FAQ,03/03/2022,1000,2592,1681,23
Maharashtra,Nashik,Dindori(Vani),Onion,Red,FAQ,17/03/2022,800,1391,950,23
Maharashtra,Nashik,Dindori(Vani),Onion,Red,FAQ,25/03/2022,400,1212,850,23
Maharashtra,Nashik,Dindori(Vani),Onion,Red,FAQ,02/04/2022,300,952,751,23
Maharashtra,Nashik,Dindori(Vani),Onion,Other,FAQ,05/04/2022,600,1201,1101,23
Maharashtra,Nashik,Dindori(Vani),Onion,Other,FAQ,06/07/2022,1100,1630,1475,23
Maharashtra,Nashik,Dindori(Vani),Onion,Other,FAQ,08/07/2022,1100,1565,1375,23
Maharashtra,Nashik,Dindori(Vani),Onion,Other,FAQ,12/07/2022,1000,1503,1350,23
Maharashtra,Nashik,Dindori(Vani),Onion,Other,FAQ,14/07/2022,1000,1530,1350,23
Maharashtra,Nashik,Dindori(Vani),Onion,Other,FAQ,20/07/2022,900,1455,1275,23
Maharashtra,Nashik,Dindori(Vani),Onion,Other,FAQ,21/07/2022,900,1404,1175,23
Maharashtra,Nashik,Dindori(Vani),Onion,Other,FAQ,26/07/2022,900,1452,1225,23
Maharashtra,Nashik,Dindori(Vani),Onion,Other,FAQ,29/07/2022,900,1490,1275,23
Maharashtra,Nashik,Dindori(Vani),Onion,Other,FAQ,01/08/2022,900,1501,1230,23
Maharashtra,Nashik,Dindori(Vani),Onion,Other,FAQ,03/08/2022,900,1540,1275,23
Maharashtra,Nashik,Dindori(Vani),Onion,Other,FAQ,06/08/2022,900,1450,1151,23
Maharashtra,Nashik,Dindori(Vani),Onion,Other,FAQ,08/08/2022,900,1450,1175,23
Maharashtra,Nashik,Dindori(Vani),Onion,Other,FAQ,29/09/2022,1000,1775,1450,23
Maharashtra,Nashik,Dindori(Vani),Onion,Other,FAQ,06/10/2022,1000,2200,1661,23
Maharashtra,Nashik,Dindori(Vani),Onion,Other,FAQ,08/10/2022,1200,2691,1881,23
Maharashtra,Nashik,Dindori(Vani),Onion,Other,FAQ,12/10/2022,1200,2490,1925,23
Maharashtra,Nashik,Dindori(Vani),Onion,Other,FAQ,18/10/2022,1200,2700,1831,23
Maharashtra,Nashik,Dindori(Vani),Onion,Other,FAQ,21/10/2022,1500,2111,1850,23
Maharashtra,Nashik,Dindori(Vani),Onion,Other,FAQ,12/11/2022,1600,2962,2000,23
Maharashtra,Nashik,Dindori(Vani),Onion,Other,FAQ,02/12/2022,700,1600,1155,23
Maharashtra,Nashik,Dindori(Vani),Onion,Other,FAQ,12/12/2022,750,1414,1105,23
Maharashtra,Nashik,Dindori(Vani),Onion,Other,FAQ,16/12/2022,700,1350,1015,23
Maharashtra,Nashik,Dindori(Vani),Onion,Other,FAQ,21/12/2022,900,1690,1200,23
Maharashtra,Nashik,Dindori(Vani),Onion,Red,FAQ,03/01/2022,1500,2641,2075,23
Maharashtra,Nashik,Dindori(Vani),Onion,Other,FAQ,04/10/2024,4000,4900,4450,23
Maharashtra,Nashik,Dindori(Vani),Onion,Other,FAQ,10/10/2024,3000,4500,3920,23
Maharashtra,Nashik,Dindori(Vani),Onion,Other,FAQ,12/10/2024,3650,4900,4506,23
Maharashtra,Nashik,Dindori(Vani),Onion,Other,FAQ,17/10/2024,3501,4690,4211,23
Maharashtra,Nashik,Dindori(Vani),Onion,Other,FAQ,08/11/2024,4500,6272,5701,23
Maharashtra,Nashik,Dindori(Vani),Onion,Other,FAQ,14/11/2024,3800,4100,4000,23
Maharashtra,Nashik,Dindori(Vani),Onion,Other,FAQ,15/11/2024,4200,5500,5000,23
Maharashtra,Nashik,Dindori(Vani),Onion,Red,FAQ,21/11/2024,3536,5100,4750,23
Maharashtra,Nashik,Dindori(Vani),Onion,Other,FAQ,02/01/2019,100,301,220,23
Maharashtra,Nashik,Dindori(Vani),Onion,Other,FAQ,09/01/2019,100,376,175,23
Maharashtra,Nashik,Dindori(Vani),Onion,Other,FAQ,12/01/2019,50,250,100,23
Maharashtra,Nashik,Dindori(Vani),Onion,Other,FAQ,14/01/2019,100,269,200,23
Maharashtra,Nashik,Dindori(Vani),Onion,Other,FAQ,18/03/2019,400,777,557,23
Maharashtra,Nashik,Dindori(Vani),Onion,Other,FAQ,20/04/2019,500,1131,810,23
Maharashtra,Nashik,Dindori(Vani),Onion,Other,FAQ,03/05/2019,400,1080,650,23
Maharashtra,Nashik,Dindori(Vani),Onion,Other,FAQ,09/05/2019,500,1111,850,23
Maharashtra,Nashik,Dindori(Vani),Onion,Other,FAQ,01/06/2019,600,1426,1100,23
Maharashtra,Nashik,Dindori(Vani),Onion,Other,FAQ,06/06/2019,600,1288,1075,23
Maharashtra,Nashik,Dindori(Vani),Onion,Other,FAQ,15/06/2019,900,1469,1175,23
Maharashtra,Nashik,Dindori(Vani),Onion,Other,FAQ,24/06/2019,800,1400,1200,23
Maharashtra,Nashik,Dindori(Vani),Onion,Other,FAQ,26/06/2019,1000,1385,1225,23
Maharashtra,Nashik,Dindori(Vani),Onion,Other,FAQ,03/07/2019,1111,1501,1330,23
Maharashtra,Nashik,Dindori(Vani),Onion,Other,FAQ,11/07/2019,100,1414,1310,23
Maharashtra,Nashik,Dindori(Vani),Onion,Other,FAQ,24/07/2019,1000,1412,1240,23
Maharashtra,Nashik,Dindori(Vani),Onion,Other,FAQ,25/07/2019,1100,1370,1275,23
Maharashtra,Nashik,Dindori(Vani),Onion,Other,FAQ,26/07/2019,1000,1350,1225,23
Maharashtra,Nashik,Dindori(Vani),Onion,Other,FAQ,14/08/2019,1300,1753,1550,23
Maharashtra,Nashik,Dindori(Vani),Onion,Other,FAQ,17/08/2019,1400,1927,1800,23
Maharashtra,Nashik,Dindori(Vani),Onion,Other,FAQ,23/08/2019,1700,2390,2000,23
Maharashtra,Nashik,Dindori(Vani),Onion,Other,FAQ,06/09/2019,1900,2571,2350,23
Maharashtra,Nashik,Dindori(Vani),Onion,Other,FAQ,18/09/2019,3000,4001,3500,23
Maharashtra,Nashik,Dindori(Vani),Onion,Other,FAQ,21/09/2019,3750,4376,3950,23
Maharashtra,Nashik,Dindori(Vani),Onion,Other,FAQ,24/09/2019,3200,4400,3760,23
Maharashtra,Nashik,Dindori(Vani),Onion,Other,FAQ,27/09/2019,3000,3887,3525,23
Maharashtra,Nashik,Dindori(Vani),Onion,Other,FAQ,05/10/2019,2961,3452,3175,23
Maharashtra,Nashik,Dindori(Vani),Onion,Other,FAQ,10/10/2019,2500,3699,3074,23
Maharashtra,Nashik,Dindori(Vani),Onion,Other,FAQ,18/10/2019,1800,2831,2250,23
Maharashtra,Nashik,Dindori(Vani),Onion,Other,FAQ,19/10/2019,2000,2951,2500,23
Maharashtra,Nashik,Dindori(Vani),Onion,Other,FAQ,22/10/2019,3211,3716,3455,23
Maharashtra,Nashik,Dindori(Vani),Onion,Other,FAQ,16/11/2019,4000,5400,4750,23
Maharashtra,Nashik,Dindori(Vani),Onion,Other,FAQ,21/11/2019,6801,7450,7215,23
Maharashtra,Nashik,Dindori(Vani),Onion,Other,FAQ,25/11/2019,7600,8500,8025,23
Maharashtra,Nashik,Dindori(Vani),Onion,Red,FAQ,07/01/2019,200,800,621,23
Maharashtra,Nashik,Dindori(Vani),Onion,Red,FAQ,30/01/2019,300,722,450,23
Maharashtra,Nashik,Dindori(Vani),Onion,Red,FAQ,31/01/2019,200,651,430,23
Maharashtra,Nashik,Dindori(Vani),Onion,Red,FAQ,13/02/2019,200,631,400,23
Maharashtra,Nashik,Dindori(Vani),Onion,Red,FAQ,14/02/2019,200,560,400,23
Maharashtra,Nashik,Dindori(Vani),Onion,Red,FAQ,16/02/2019,200,656,425,23
Maharashtra,Nashik,Dindori(Vani),Onion,Red,FAQ,22/02/2019,200,585,380,23
Maharashtra,Nashik,Dindori(Vani),Onion,Red,FAQ,05/08/2019,1300,1515,1400,23
Maharashtra,Nashik,Dindori(Vani),Onion,Red,FAQ,30/11/2019,3657,5122,4406,23
Maharashtra,Nashik,Dindori(Vani),Onion,Red,FAQ,02/12/2019,3001,6900,5800,23
Maharashtra,Nashik,Dindori(Vani),Onion,Red,FAQ,04/12/2019,4600,7801,6115,23
Maharashtra,Nashik,Dindori(Vani),Onion,Red,FAQ,05/12/2019,5101,8516,7115,23
Maharashtra,Nashik,Dindori(Vani),Onion,Red,FAQ,19/12/2019,4000,7800,5801,23
Maharashtra,Nashik,Dindori(Vani),Onion,Red,FAQ,27/12/2019,5300,7860,6425,23
Maharashtra,Nashik,Dindori(Vani),Onion,Red,FAQ,28/12/2019,5500,7851,6275,23
Maharashtra,Nashik,Dindori(Vani),Onion,Other,FAQ,16/03/2024,1000,1635,1351,23
Maharashtra,Nashik,Dindori(Vani),Onion,Red,FAQ,02/01/2024,1501,2391,1951,23
Maharashtra,Nashik,Dindori(Vani),Onion,Red,FAQ,13/01/2024,1451,2280,1675,23
Maharashtra,Nashik,Dindori(Vani),Onion,Red,FAQ,19/01/2024,1401,2071,1675,23
Maharashtra,Nashik,Dindori(Vani),Onion,Red,FAQ,29/01/2024,901,1736,1221,23
Maharashtra,Nashik,Dindori(Vani),Onion,Red,FAQ,12/02/2024,900,1735,1301,23
Maharashtra,Nashik,Dindori(Vani),Onion,Red,FAQ,14/02/2024,900,1577,1285,23
Maharashtra,Nashik,Dindori(Vani),Onion,Red,FAQ,16/02/2024,900,1631,1250,23
Maharashtra,Nashik,Dindori(Vani),Onion,Red,FAQ,29/02/2024,1451,2201,1775,23
Maharashtra,Nashik,Dindori(Vani),Onion,Red,FAQ,04/03/2024,1301,2236,1775,23
Maharashtra,Nashik,Dindori(Vani),Onion,Red,FAQ,07/03/2024,1401,2270,1875,23
Maharashtra,Nashik,Dindori(Vani),Onion,Other,FAQ,28/06/2024,2450,3187,2801,23
Maharashtra,Nashik,Dindori(Vani),Onion,Other,FAQ,29/06/2024,2650,3300,2955,23
Maharashtra,Nashik,Dindori(Vani),Onion,Other,FAQ,02/07/2024,2831,3350,3101,23
Maharashtra,Nashik,Dindori(Vani),Onion,Other,FAQ,13/07/2024,2525,3055,2801,23
Maharashtra,Nashik,Dindori(Vani),Onion,Other,FAQ,29/07/2024,2561,2920,2699,23
Maharashtra,Nashik,Dindori(Vani),Onion,Other,FAQ,05/07/2024,2700,3232,2900,23
Maharashtra,Nashik,Dindori(Vani),Onion,Other,FAQ,09/07/2024,2400,3051,2745,23
Maharashtra,Nashik,Dindori(Vani),Onion,Other,FAQ,10/07/2024,1601,3152,2905,23
Maharashtra,Nashik,Dindori(Vani),Onion,Other,FAQ,09/02/2018,1511,2000,1740,23
Maharashtra,Nashik,Dindori(Vani),Onion,Other,FAQ,14/02/2018,1500,1888,1700,23
Maharashtra,Nashik,Dindori(Vani),Onion,Other,FAQ,22/02/2018,1300,1640,1400,23
Maharashtra,Nashik,Dindori(Vani),Onion,Other,FAQ,23/02/2018,1200,1560,1385,23
Maharashtra,Nashik,Dindori(Vani),Onion,Other,FAQ,08/03/2018,750,1000,850,23
Maharashtra,Nashik,Dindori(Vani),Onion,Other,FAQ,19/03/2018,600,866,745,23
Maharashtra,Nashik,Dindori(Vani),Onion,Other,FAQ,21/03/2018,650,880,750,23
Maharashtra,Nashik,Dindori(Vani),Onion,Other,FAQ,09/04/2018,501,761,650,23
Maharashtra,Nashik,Dindori(Vani),Onion,Other,FAQ,19/04/2018,500,755,600,23
Maharashtra,Nashik,Dindori(Vani),Onion,Other,FAQ,21/04/2018,500,792,630,23
Maharashtra,Nashik,Dindori(Vani),Onion,Other,FAQ,03/05/2018,500,846,675,23
Maharashtra,Nashik,Dindori(Vani),Onion,Other,FAQ,18/05/2018,300,853,600,23
Maharashtra,Nashik,Dindori(Vani),Onion,Other,FAQ,06/06/2018,600,882,790,23
Maharashtra,Nashik,Dindori(Vani),Onion,Other,FAQ,09/06/2018,500,990,800,23
Maharashtra,Nashik,Dindori(Vani),Onion,Other,FAQ,10/08/2018,800,1136,1030,23
Maharashtra,Nashik,Dindori(Vani),Onion,Other,FAQ,18/08/2018,800,1178,1065,23
Maharashtra,Nashik,Dindori(Vani),Onion,Other,FAQ,24/08/2018,700,1095,890,23
Maharashtra,Nashik,Dindori(Vani),Onion,Other,FAQ,19/09/2018,500,1030,740,23
Maharashtra,Nashik,Dindori(Vani),Onion,Other,FAQ,21/09/2018,450,945,650,23
Maharashtra,Nashik,Dindori(Vani),Onion,Other,FAQ,29/09/2018,650,1071,840,23
Maharashtra,Nashik,Dindori(Vani),Onion,Other,FAQ,05/10/2018,800,1151,915,23
Maharashtra,Nashik,Dindori(Vani),Onion,Other,FAQ,18/10/2018,1600,2303,1880,23
Maharashtra,Nashik,Dindori(Vani),Onion,Other,FAQ,20/10/2018,1000,1871,1450,23
Maharashtra,Nashik,Dindori(Vani),Onion,Other,FAQ,22/10/2018,1200,1851,1425,23
Maharashtra,Nashik,Dindori(Vani),Onion,Other,FAQ,25/10/2018,1300,2111,1550,23
Maharashtra,Nashik,Dindori(Vani),Onion,Other,FAQ,12/11/2018,876,1170,1050,23
Maharashtra,Nashik,Dindori(Vani),Onion,Other,FAQ,26/11/2018,250,870,451,23
Maharashtra,Nashik,Dindori(Vani),Onion,Other,FAQ,29/11/2018,200,765,460,23
Maharashtra,Nashik,Dindori(Vani),Onion,Other,FAQ,30/11/2018,100,675,361,23
Maharashtra,Nashik,Dindori(Vani),Onion,Other,FAQ,28/12/2018,50,251,150,23
Maharashtra,Nashik,Dindori(Vani),Onion,Red,FAQ,10/01/2018,2500,3411,2900,23
Maharashtra,Nashik,Dindori(Vani),Onion,Red,FAQ,20/01/2018,2500,3370,2850,23
Maharashtra,Nashik,Dindori(Vani),Onion,Red,FAQ,29/01/2018,1700,2448,2050,23
Maharashtra,Nashik,Dindori(Vani),Onion,Red,FAQ,01/02/2018,1350,2093,1525,23
Maharashtra,Nashik,Dindori(Vani),Onion,Red,FAQ,02/02/2018,1000,1941,1350,23
Maharashtra,Nashik,Dindori(Vani),Onion,Red,FAQ,03/02/2018,1300,2051,1700,23
Maharashtra,Nashik,Dindori(Vani),Onion,Red,FAQ,14/02/2018,1600,1971,1700,23
Maharashtra,Nashik,Dindori(Vani),Onion,Red,FAQ,10/03/2018,600,878,725,23
Maharashtra,Nashik,Dindori(Vani),Onion,Red,FAQ,21/11/2018,800,1541,1240,23
Maharashtra,Nashik,Dindori(Vani),Onion,Red,FAQ,01/12/2018,500,1498,875,23
Maharashtra,Nashik,Dindori(Vani),Onion,Red,FAQ,31/12/2018,400,1129,941,23
Maharashtra,Nashik,Dindori(Vani),Onion,Red,FAQ,03/12/2024,3001,4200,3651,23
Maharashtra,Nashik,Dindori(Vani),Onion,Red,FAQ,14/12/2024,2201,3670,2651,23
Maharashtra,Nashik,Dindori(Vani),Onion,Other,FAQ,03/08/2024,2534,3076,2861,23
Maharashtra,Nashik,Dindori(Vani),Onion,Other,FAQ,08/08/2024,2775,3311,3075,23
Maharashtra,Nashik,Dindori(Vani),Onion,Other,FAQ,09/08/2024,2821,3550,3301,23
Maharashtra,Nashik,Dindori(Vani),Onion,Other,FAQ,28/08/2024,3150,3955,3760,23
Maharashtra,Nashik,Dindori(Vani),Onion,Other,FAQ,02/02/2015,1200,1750,1550,23
Maharashtra,Nashik,Dindori(Vani),Onion,Other,FAQ,12/02/2015,1200,1895,1450,23
Maharashtra,Nashik,Dindori(Vani),Onion,Other,FAQ,23/02/2015,1000,1731,1150,23
Maharashtra,Nashik,Dindori(Vani),Onion,Other,FAQ,27/02/2015,900,1469,1225,23
