Arrival_Date,log_ret,log_return_lag1,vol_7,vol_7_lag1,vol_30,vol_30_lag1,rainfall_7d,rainfall_7d_lag1,festival_window,days_since_last_arrival,is_price_jump,price_momentum_7,price_momentum_3,month_sin,month_cos,dow_sin,dow_cos,govt_window,govt_none,govt_buffer_operations,govt_export_restriction,govt_farmer_actions,govt_import_support,govt_market_intervention,govt_procurement_support,govt_stock_limit_actions
2025-05-01,0.0,0.0,0.030913654089061538,0.03937874476449696,0.06427908296992013,0.06427908296992013,0.0,0.0,0,0,0,-8.326672684688674e-17,0.0,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,0,0,0,0,0,0,0,0,0
2025-05-02,-0.04255961441879589,0.0,0.019785946094561933,0.030913654089061538,0.06477590108371407,0.06427908296992013,0.0,0.0,0,0,0,-0.10318423623523082,-0.04255961441879592,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,0,0,0,0,0,0,0,0,0
2025-05-03,0.0425596144187959,-0.04255961441879589,0.029014406246168172,0.019785946094561933,0.06457383371124084,0.06477590108371407,0.0,0.0,0,0,0,-0.04082199452025516,-1.3877787807814457e-17,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146,0,0,0,0,0,0,0,0,0
2025-05-04,0.0,0.0425596144187959,0.029014406246168172,0.029014406246168172,0.06447680949469617,0.06457383371124084,0.0,0.0,0,0,0,-0.04082199452025516,-1.3877787807814457e-17,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,0,0,0,0,0,0,0,0,0
2025-05-05,-0.01680711831638129,0.0,0.025379672344538355,0.029014406246168172,0.06454057646623097,0.06447680949469617,0.0,0.0,0,0,0,-0.016807118316381275,0.025752496102414587,0.8660254037844387,-0.4999999999999998,0.0,1.0,0,0,0,0,0,0,0,0,0
2025-05-06,-0.07020425867324857,-0.01680711831638129,0.03594484244107291,0.025379672344538355,0.06574264404306687,0.06454057646623097,0.6,0.0,0,0,0,-0.08701137698962985,-0.0870113769896299,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,0,0,0,0,0,0,0,0,0
2025-05-07,0.0,-0.07020425867324857,0.03594484244107291,0.03594484244107291,0.06571699769073704,0.06574264404306687,0.8,0.6,0,0,0,-0.08701137698962985,-0.0870113769896299,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,0,0,0,0,0,0,0,0,0
2025-05-08,-0.02765153133051001,0.0,0.03587046098593399,0.03594484244107291,0.06539871713667642,0.06571699769073704,9.700000000000001,0.8,0,0,0,-0.11466290832013987,-0.0978557900037586,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,0,0,0,0,0,0,0,0,0
2025-05-09,0.0501243871825686,-0.02765153133051001,0.04129263247930029,0.03587046098593399,0.06599206528240041,0.06539871713667642,10.600000000000001,9.700000000000001,0,0,0,-0.02197890671877538,0.022472855852058563,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,1,0,1,0,0,0,0,0,0
2025-05-10,0.022848094083362108,0.0501243871825686,0.038214122880444894,0.04129263247930029,0.06612903717222973,0.06599206528240041,10.8,10.600000000000001,0,0,0,-0.04169042705420917,0.04532094993542067,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146,1,0,1,0,0,0,0,0,0
2025-05-11,0.0,0.022848094083362108,0.038214122880444894,0.038214122880444894,0.06518392667357147,0.06612903717222973,11.3,10.8,0,0,0,-0.04169042705420917,0.07297248126593067,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,1,0,1,0,0,0,0,0,0
2025-05-12,-0.0008691873645868512,0.0,0.037933601247815724,0.038214122880444894,0.05715456440421268,0.06518392667357147,28.5,11.3,0,0,0,-0.02575249610241473,0.02197890671877523,0.8660254037844387,-0.4999999999999998,0.0,1.0,1,0,1,0,0,0,0,0,0
2025-05-13,0.0,-0.0008691873645868512,0.024212849137643714,0.037933601247815724,0.05715456440421268,0.05715456440421268,28.5,28.5,0,0,0,0.044451762570833844,-0.0008691873645868789,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,1,0,1,0,0,0,0,0,0
2025-05-14,0.0,0.0,0.024212849137643714,0.024212849137643714,0.03351547665649978,0.05715456440421268,32.1,28.5,0,0,0,0.044451762570833844,-0.0008691873645868789,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,1,0,1,0,0,0,0,0,0
2025-05-15,-0.04445176257083381,0.0,0.028583138030876237,0.024212849137643714,0.034259819807863856,0.03351547665649978,25.1,32.1,0,0,0,0.027651531330510036,-0.04445176257083384,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,1,0,1,0,0,0,0,0,0
2025-05-16,0.06169356900533996,-0.04445176257083381,0.03184623079104741,0.028583138030876237,0.03259573465650121,0.034259819807863856,42.0,25.1,0,0,0,0.039220713153281406,0.017241806434506124,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,0,0,0,0,0,0,0,0,0
2025-05-17,0.025317807984289786,0.06169356900533996,0.03208193605091857,0.03184623079104741,0.032956830663914576,0.03259573465650121,42.0,42.0,0,0,0,0.041690427054209084,0.04255961441879591,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146,0,0,0,0,0,0,0,0,0
2025-05-18,0.0,0.025317807984289786,0.03208193605091857,0.03208193605091857,0.03291273906715989,0.032956830663914576,42.3,42.0,0,0,0,0.041690427054209084,0.08701137698962971,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,0,0,0,0,0,0,0,0,0
2025-05-19,-0.04255961441879589,0.0,0.03704584509513491,0.03208193605091857,0.03351507831946472,0.03291273906715989,40.0,42.3,0,0,0,4.85722573273506e-17,-0.01724180643450613,0.8660254037844387,-0.4999999999999998,0.0,1.0,0,0,0,0,0,0,0,0,0
2025-05-20,0.0,-0.04255961441879589,0.03704584509513491,0.03704584509513491,0.03351507831946472,0.03351507831946472,55.8,40.0,0,0,0,4.5536491244391186e-17,-0.04255961441879592,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,0,0,0,0,0,0,0,0,0
2025-05-21,0.008658062743114531,0.0,0.03719009953152437,0.03704584509513491,0.0326311650256274,0.03351507831946472,54.4,55.8,0,0,0,0.008658062743114576,-0.03390155167568139,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,0,0,0,0,0,0,0,0,0
2025-05-22,0.012848142477849059,0.008658062743114531,0.03129683714983496,0.03719009953152437,0.03274381594116545,0.0326311650256274,56.8,54.4,0,0,0,0.06595796779179744,0.02150620522096356,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,0,0,0,0,0,0,0,0,0
2025-05-23,-0.02150620522096362,0.012848142477849059,0.02277570819834771,0.03129683714983496,0.03274106541729295,0.03274381594116545,39.5,56.8,0,0,0,-0.017241806434506134,-5.551115123125783e-17,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,0,0,0,0,0,0,0,0,0
2025-05-24,0.0425596144187959,-0.02150620522096362,0.02684894547139047,0.02277570819834771,0.03168583787422824,0.03274106541729295,40.699999999999996,39.5,0,0,0,-2.0816681711721685e-17,0.03390155167568132,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146,0,0,0,0,0,0,0,0,0
2025-05-25,0.0,0.0425596144187959,0.02684894547139047,0.02684894547139047,0.029547110874128066,0.03168583787422824,54.099999999999994,40.699999999999996,0,0,0,-1.734723475976807e-17,0.02105340919783226,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,0,0,0,0,0,0,0,0,0
2025-05-26,0.0,0.0,0.01938691288268032,0.02684894547139047,0.029356747842365607,0.029547110874128066,42.3,54.099999999999994,0,0,0,0.04255961441879587,0.04255961441879588,0.8660254037844387,-0.4999999999999998,0.0,1.0,0,0,0,0,0,0,0,0,0
2025-05-27,0.1185235021841071,0.0,0.046286914416892096,0.01938691288268032,0.0366224249531193,0.029356747842365607,26.4,42.3,0,0,1,0.16108311660290298,0.11852350218410707,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,0,0,0,0,0,0,0,0,0
2025-05-28,0.017608672140472778,0.1185235021841071,0.04594668758658347,0.046286914416892096,0.035778054767509795,0.0366224249531193,31.700000000000003,26.4,0,0,0,0.17003372600026123,0.13613217432457986,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,0,0,0,0,0,0,0,0,0
2025-05-29,0.018018505502678212,0.017608672140472778,0.04577331771163586,0.04594668758658347,0.035850419442799694,0.035778054767509795,27.9,31.700000000000003,0,0,0,0.17520408902509038,0.15415067982725805,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,0,0,0,0,0,0,0,0,0
2025-05-30,0.0,0.018018505502678212,0.04275126639994875,0.04577331771163586,0.035850419442799694,0.035850419442799694,27.4,27.9,0,0,0,0.196710294246054,0.03562717764315096,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,0,0,0,0,0,0,0,0,0
2025-05-31,-0.014388737452099556,0.0,0.044905646303530895,0.04275126639994875,0.036017394330532825,0.035850419442799694,26.0,27.4,0,0,0,0.13976194237515852,0.0036297680505786283,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146,0,0,0,0,0,0,0,0,0
2025-06-01,0.0,-0.014388737452099556,0.0449056463035309,0.044905646303530895,0.034914714995101334,0.036017394330532825,11.9,26.0,0,0,0,0.13976194237515852,-0.014388737452099584,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,0,0,0,0,0,0,0,0,0
2025-06-02,-0.02197890671877523,0.0,0.047241975980129865,0.0449056463035309,0.03457597539103691,0.034914714995101334,9.000000000000002,11.9,0,0,0,0.11778303565638329,-0.03636764417087481,0.49999999999999994,-0.8660254037844387,0.0,1.0,0,0,0,0,0,0,0,0,0
2025-06-03,0.03636764417087479,-0.02197890671877523,0.02027361813668578,0.047241975980129865,0.03506761780751272,0.03457597539103691,8.600000000000001,9.000000000000002,0,0,0,0.035627177643150994,0.014388737452099537,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,0,0,0,0,0,0,0,0,0
2025-06-04,0.014184634991956381,0.03636764417087479,0.019960106734028822,0.02027361813668578,0.03485467948134352,0.03506761780751272,2.2,8.600000000000001,0,0,0,0.032203140494634595,0.028573372444055917,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,0,0,0,0,0,0,0,0,0
2025-06-05,0.02159610228888151,0.014184634991956381,0.020401857354189888,0.019960106734028822,0.03181540459334217,0.03485467948134352,2.2,2.2,1,0,0,0.0357807372808379,0.07214838145171265,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,0,0,0,0,0,0,0,0,0
2025-06-06,0.016405015889732363,0.02159610228888151,0.020657457466866747,0.020401857354189888,0.031792240132149055,0.03181540459334217,2.4000000000000004,2.2,1,0,0,0.05218575317057026,0.052185753170570226,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,0,0,0,0,0,0,0,0,0
2025-06-07,-0.017094433359300068,0.016405015889732363,0.021153659499836625,0.020657457466866747,0.03141989636006656,0.031792240132149055,3.2,2.4000000000000004,1,0,0,0.04948005726336975,0.02090668481931378,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0,0,0,0,0,0,0,0,0
2025-06-08,0.0,-0.017094433359300068,0.021153659499836625,0.021153659499836625,0.030540205581856827,0.03141989636006656,3.6,3.2,1,0,0,0.04948005726336975,-0.0006894174695677366,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,0,0,0,0,0,0,0,0,0
2025-06-09,0.09844007281325251,0.0,0.03678388284391184,0.021153659499836625,0.03461484801728648,0.030540205581856827,3.6000000000000005,3.6,1,0,1,0.16989903679539747,0.08134563945395241,0.49999999999999994,-0.8660254037844387,0.0,1.0,0,0,0,0,0,0,0,0,0
2025-06-10,0.0,0.09844007281325251,0.03735450525742014,0.03678388284391184,0.03461484801728648,0.03461484801728648,3.7,3.6000000000000005,0,0,0,0.13353139262452268,0.09844007281325248,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,0,0,0,0,0,0,0,0,0
2025-06-11,0.01242251999855711,0.0,0.037398872171927534,0.03735450525742014,0.034542954969652394,0.03461484801728648,4.0,3.7,0,0,0,0.13176927763112342,0.11086259281180959,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,0,0,0,0,0,0,0,0,0
2025-06-12,-0.012422519998557209,0.01242251999855711,0.039148015932015015,0.037398872171927534,0.03475838523004846,0.034542954969652394,3.7,4.0,0,0,0,0.09775065534368471,-1.2663481374630692e-16,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,0,0,0,0,0,0,0,0,0
2025-06-13,0.0,-0.012422519998557209,0.039467293902947724,0.039148015932015015,0.03475838523004846,0.03475838523004846,20.0,3.7,0,0,0,0.08134563945395235,-1.2663481374630692e-16,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,0,0,0,0,0,0,0,0,0
2025-06-14,0.000624804768842178,0.0,0.03785388081274521,0.039467293902947724,0.03321845430311093,0.03475838523004846,44.599999999999994,20.0,0,0,0,0.09906487758209459,-0.011797715229715058,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0,0,0,0,0,0,0,0,0
2025-06-15,0.0,0.000624804768842178,0.03785388081274521,0.03785388081274521,0.03195427083763515,0.03321845430311093,48.099999999999994,44.599999999999994,0,0,0,0.09906487758209459,0.0006248047688421503,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,0,0,0,0,0,0,0,0,0
2025-06-16,-0.0006248047688420847,0.0,0.007181211228238309,0.03785388081274521,0.031889122876266295,0.03195427083763515,59.300000000000004,48.099999999999994,0,0,0,-5.5294310796760726e-18,6.559423143537302e-17,0.49999999999999994,-0.8660254037844387,0.0,1.0,0,0,0,0,0,0,0,0,0
2025-06-17,0.01242251999855711,-0.0006248047688420847,0.008579939777066233,0.007181211228238309,0.03184092710404287,0.031889122876266295,60.0,59.300000000000004,0,0,0,0.012422519998557105,0.011797715229714997,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,0,0,0,0,0,0,0,0,0
2025-06-18,-0.050643732818754915,0.01242251999855711,0.020444266526861557,0.008579939777066233,0.032331537782301994,0.03184092710404287,63.6,60.0,0,0,0,-0.05064373281875492,-0.03884601758903992,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,0,0,0,0,0,0,0,0,0
2025-06-19,0.03822121282019767,-0.050643732818754915,0.026396807093463592,0.020444266526861557,0.03268585884557559,0.032331537782301994,74.0,63.6,0,0,0,-4.163336342344337e-17,-1.5959455978986625e-16,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,0,0,0,0,0,0,0,0,0
2025-06-20,-0.031103745051333797,0.03822121282019767,0.028896324356778563,0.026396807093463592,0.033578408999967196,0.03268585884557559,60.6,74.0,0,0,0,-0.03110374505133384,-0.04352626504989107,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,0,0,0,0,0,0,0,0,0
2025-06-21,0.0185249628444736,-0.031103745051333797,0.03018297095370549,0.028896324356778563,0.03361284072104054,0.033578408999967196,38.800000000000004,60.6,0,0,0,-0.013203586975702418,0.025642430613337448,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0,0,0,0,0,0,0,0,0
2025-06-22,0.0,0.0185249628444736,0.03018297095370549,0.03018297095370549,0.033146654745295864,0.03361284072104054,37.599999999999994,38.800000000000004,0,0,0,-0.013203586975702416,-0.012578782206860224,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,0,0,0,0,0,0,0,0,0
2025-06-23,0.012578782206860185,0.0,0.030683358010475226,0.03018297095370549,0.03259690279974806,0.033146654745295864,31.4,37.599999999999994,0,0,0,-1.457167719820518e-16,0.03110374505133376,0.49999999999999994,-0.8660254037844387,0.0,1.0,0,0,0,0,0,0,0,0,0
2025-06-24,0.0313775356922555,0.012578782206860185,0.03273050050198516,0.030683358010475226,0.032781477044896264,0.03259690279974806,38.4,31.4,0,0,0,0.018955015693698243,0.04395631789911566,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,0,0,0,0,0,0,0,0,0
2025-06-25,-0.05030554557777432,0.0313775356922555,0.03263874577623862,0.03273050050198516,0.0345814660559352,0.032781477044896264,39.0,38.4,0,0,0,0.01929320293467883,-0.006349227678658663,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,0,0,0,0,0,0,0,0,0
2025-06-26,0.0,-0.05030554557777432,0.028673039784643615,0.03263874577623862,0.02772273619907478,0.0345814660559352,42.5,39.0,0,0,0,-0.018928009885518834,-0.01892800988551885,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,0,0,0,0,0,0,0,0,0
2025-06-27,-0.045610511252052295,0.0,0.03145689817986393,0.028673039784643615,0.02910038970918553,0.02772273619907478,47.8,42.5,0,0,0,-0.033434776086237336,-0.09591605682982665,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,0,0,0,0,0,0,0,0,0
2025-06-28,0.03343477608623742,-0.045610511252052295,0.0337209171479349,0.03145689817986393,0.029509798114635374,0.02910038970918553,45.9,47.8,0,0,0,-0.01852496284447351,-0.012175735165814904,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,1,0,0,0,0,0,0,1,0
